river,year,row_id,x,y,DamBin,DamBin_encoded,Regulated_binary,DamDistance_km,migration_rate_m_per_yr,curvature_1_per_m,EVI_change_2000_2016_unitless,EVI_change_2016_2024_unitless,Delta_EVI_change_unitless,CV_runoff_ERA5_2000_2016_unitless,CV_runoff_ERA5_2016_2024_unitless,Delta_ERA5_CV_unitless
Cahaba,2016,1538,488116.1397,3577701.57,No Dam,0,0,0.0,-7.818409514,-1.89e-05,0.048294582,-0.565502446,-0.613797028,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1539,488017.9425,3577751.472,No Dam,0,0,0.0,-1.297412905,-5.03e-05,-0.055646502,0.866302205,0.921948707,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1540,487911.1333,3577783.502,No Dam,0,0,0.0,5.404609658,-0.001379363,-0.014378862,-0.461315265,-0.446936403,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1541,487826.2071,3577840.041,No Dam,0,0,0.0,7.353849787,-0.002100871,-0.032298352,-0.333684411,-0.301386059,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1542,487764.0663,3577906.446,No Dam,0,0,0.0,4.071481191,-0.003581478,-0.036975001,-0.223061139,-0.186086138,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1543,487730.9967,3577948.532,No Dam,0,0,0.0,0.708142823,-0.010770013,-0.076441603,-0.223118116,-0.146676513,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1544,487728.2194,3578015.788,No Dam,0,0,0.0,-1.388797598,-0.006960012,0.012014813,-0.414744916,-0.426759729,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1545,487778.8285,3578078.455,No Dam,0,0,0.0,-1.376217106,-0.006247697,0.001598603,-0.224417848,-0.226016451,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1546,487824.3283,3578097.409,No Dam,0,0,0.0,-6.311174875,-0.003105817,0.009646949,-0.516374451,-0.5260214,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1547,487874.158,3578118.395,No Dam,0,0,0.0,-3.633964514,0.000884052,-0.075558406,-0.475771433,-0.400213027,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1548,487973.4969,3578165.288,No Dam,0,0,0.0,-10.33783967,0.001393388,-0.018946911,1.597473998,1.616420909,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1549,488045.8003,3578219.148,No Dam,0,0,0.0,-6.543142088,0.00619503,0.008230679,-0.623299759,-0.631530438,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1550,488070.5575,3578266.581,No Dam,0,0,0.0,-2.492884223,0.003511317,-0.020112575,-0.436623212,-0.416510637,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1551,488096.7074,3578370.128,No Dam,0,0,0.0,-4.717388993,0.000481063,-0.03268564,-0.347492996,-0.314807356,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1552,488128.3319,3578530.354,No Dam,0,0,0.0,-13.34940563,0.000423701,-0.063829175,-0.632416202,-0.568587027,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1553,488136.9087,3578636.171,No Dam,0,0,0.0,0.083001396,0.000928564,-0.028495726,-0.421608212,-0.393112486,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1554,488142.8281,3578713.019,No Dam,0,0,0.0,9.555662,0.002103199,-0.087502786,-0.181483147,-0.093980361,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1555,488135.5679,3578772.85,No Dam,0,0,0.0,3.731924997,0.00774444,-0.076487037,-0.52322213,-0.446735093,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1556,488118.9313,3578803.63,No Dam,0,0,0.0,2.506044183,0.024934879,-0.077726994,-0.279002981,-0.201275987,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1557,488088.8412,3578814.941,No Dam,0,0,0.0,-6.191937434,0.01024405,0.007332836,-0.476534344,-0.48386718,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1558,488038.554,3578812.387,No Dam,0,0,0.0,1.194734532,0.003304232,0.048900923,-0.471123341,-0.520024264,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1559,487975.7312,3578796.901,No Dam,0,0,0.0,8.594072564,0.001519614,0.002321126,-0.339094278,-0.341415404,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1560,487903.0214,3578768.45,No Dam,0,0,0.0,1.279289384,0.000464203,-0.036866071,-0.206591125,-0.169725054,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1561,487820.9189,3578732.914,No Dam,0,0,0.0,4.439962493,0.00024085,-0.032841072,-0.2903587,-0.257517628,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1562,487769.4561,3578711.232,No Dam,0,0,0.0,3.03113956,0.000795021,-0.033167654,0.680114276,0.71328193,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1563,487703.3766,3578679.362,No Dam,0,0,0.0,9.276561084,-6.77e-05,-0.027859969,0.177328029,0.205187998,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1564,487643.6945,3578642.993,No Dam,0,0,0.0,2.833892007,-0.001735278,-0.066609479,-0.665239395,-0.598629916,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1565,487582.5313,3578625.593,No Dam,0,0,0.0,7.596519443,-0.00131289,-0.045947961,-0.359032949,-0.313084988,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1566,487507.9398,3578603.535,No Dam,0,0,0.0,4.407877957,-0.002806698,0.043008511,0.610690059,0.567681548,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1567,487475.4879,3578603.161,No Dam,0,0,0.0,2.872430069,-0.008044139,0.026526914,-0.324939713,-0.351466627,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1568,487428.6622,3578610.214,No Dam,0,0,0.0,6.751385067,-0.003658209,0.045941609,-0.288266289,-0.334207898,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1569,487377.9338,3578631.027,No Dam,0,0,0.0,4.475329455,-0.003616227,0.001079381,-0.694719811,-0.695799192,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1570,487342.0048,3578658.162,No Dam,0,0,0.0,2.36094826,-0.000430307,-0.010060149,-0.358418059,-0.34835791,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1571,487299.9998,3578688.573,No Dam,0,0,0.0,8.23984102,0.000569968,-0.033199924,-0.499306055,-0.466106131,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1572,487235.0356,3578726.128,No Dam,0,0,0.0,4.668351814,0.001054285,-0.012955414,-0.430465648,-0.417510234,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1573,487184.1857,3578759.342,No Dam,0,0,0.0,4.591517944,0.001372694,-0.026792468,-0.47615721,-0.449364742,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1574,487100.6047,3578788.114,No Dam,0,0,0.0,4.149018627,0.000588084,-0.029660413,-0.416687901,-0.387027488,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1575,487045.7126,3578807.433,No Dam,0,0,0.0,3.757476506,-0.000855923,-0.035080633,-0.407432565,-0.372351932,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1576,486995.0189,3578826.706,No Dam,0,0,0.0,10.29403041,-0.000769761,0.0067179,-0.469905808,-0.476623708,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1577,486934.6231,3578857.032,No Dam,0,0,0.0,4.819601821,-0.000387762,-0.035386755,-0.352834633,-0.317447878,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1578,486876.6126,3578883.5,No Dam,0,0,0.0,3.460578724,-0.001354692,0.009885973,-0.368854492,-0.378740465,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1579,486848.2098,3578902.213,No Dam,0,0,0.0,7.493840441,-0.002253199,0.020876579,-0.360733259,-0.381609838,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1580,486812.0015,3578926.702,No Dam,0,0,0.0,5.511654,-0.002976637,-0.00525387,-0.389293784,-0.384039914,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1581,486793.5768,3578942.517,No Dam,0,0,0.0,2.590689565,-0.014480408,0.025004152,-0.451466441,-0.476470593,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1582,486776.1816,3578965.714,No Dam,0,0,0.0,1.181203493,-0.009765572,-0.00578787,-0.387163611,-0.381375741,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1583,486772.8586,3579005.94,No Dam,0,0,0.0,-4.536514384,-0.010421004,-0.003252824,-0.380777751,-0.377524927,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1584,486777.9237,3579029.744,No Dam,0,0,0.0,-1.86712892,-0.023024014,-0.002227901,-0.362998824,-0.360770923,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1585,486794.5057,3579054.439,No Dam,0,0,0.0,-3.487412558,-0.011370401,0.012531059,-0.426483091,-0.43901415,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1586,486840.7372,3579071.259,No Dam,0,0,0.0,-3.819420827,-0.008231696,0.0142942,-0.480212832,-0.494507032,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1587,486887.9597,3579073.131,No Dam,0,0,0.0,-8.864719982,-0.003528739,0.028616761,-0.42794952,-0.456566281,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1588,486968.7527,3579049.566,No Dam,0,0,0.0,-2.045727841,-0.001063716,-0.053306705,-0.50153703,-0.448230325,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1589,487048.2095,3579020.166,No Dam,0,0,0.0,-10.6631632,-0.000123146,-0.00456933,1.026419704,1.030989034,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1590,487126.9734,3578985.977,No Dam,0,0,0.0,-5.517986818,0.001312079,-0.005303858,-0.489445283,-0.484141425,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1591,487187.1728,3578971.898,No Dam,0,0,0.0,-3.12204014,0.003002387,-0.049579043,1.230939543,1.280518586,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1592,487260.579,3578960.997,No Dam,0,0,0.0,-9.666801585,0.005455035,0.090393758,1.295995436,1.205601678,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1593,487327.1405,3578979.87,No Dam,0,0,0.0,-1.374795076,0.002469101,0.002040339,-0.425467682,-0.427508021,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1594,487424.0601,3579045.108,No Dam,0,0,0.0,-4.132926793,-9.4e-05,-0.031722444,-0.796283275,-0.764560831,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1595,487518.1614,3579107.965,No Dam,0,0,0.0,-10.26582315,-0.000591468,-0.006701423,-0.188883567,-0.182182144,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1596,487650.9302,3579165.742,No Dam,0,0,0.0,-3.097849823,-0.000426055,0.001665585,-0.47829866,-0.479964245,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1597,487713.9594,3579194.373,No Dam,0,0,0.0,-8.661661913,-0.002107712,-0.012363545,0.814786711,0.827150256,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1598,487768.19,3579216.674,No Dam,0,0,0.0,11.79721259,-0.001317079,-0.012640154,-0.36028134,-0.347641186,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1599,487914.4724,3579245.271,No Dam,0,0,0.0,-7.089714051,-0.001199589,0.012262929,-0.410171931,-0.42243486,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1600,487988.5887,3579235.633,No Dam,0,0,0.0,-2.62787892,0.0003623,-0.024441809,-0.758947513,-0.734505704,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1601,488068.3712,3579233.241,No Dam,0,0,0.0,-8.08259319,0.003278703,-0.020612348,-0.222068908,-0.20145656,1.245536715,1.012017147,-0.233519568
Cahaba,2016,1602,488175.3091,3579265.884,No Dam,0,0,0.0,-4.448438831,0.004668103,0.014148343,-0.435614335,-0.449762678,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1603,488219.4199,3579339.589,No Dam,0,0,0.0,-6.927539946,0.006154537,-0.008624718,-0.411859078,-0.40323436,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1604,488242.468,3579406.781,No Dam,0,0,0.0,-3.404713115,0.001027696,-0.015650951,-0.284616227,-0.268965276,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1605,488285.5908,3579616.342,No Dam,0,0,0.0,4.567303193,0.001149693,-0.040081041,1.764763837,1.804844878,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1606,488274.2546,3579757.578,No Dam,0,0,0.0,-4.602423829,0.003505038,-0.002914586,0.106941216,0.109855802,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1607,488206.4563,3579870.137,No Dam,0,0,0.0,-7.754737887,0.00197678,-0.007256317,-0.496246061,-0.488989744,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1608,488085.0465,3579984.95,No Dam,0,0,0.0,-13.42163444,0.001633773,0.012400821,-0.374622424,-0.387023245,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1609,487977.4925,3580033.578,No Dam,0,0,0.0,14.40115625,0.000913971,-0.001374901,-0.499092307,-0.497717406,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1610,487845.3019,3580089.544,No Dam,0,0,0.0,4.112731862,0.000206449,0.016535916,-0.478155656,-0.494691572,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1611,487723.6304,3580139.658,No Dam,0,0,0.0,-5.642653535,0.000186049,0.032440813,-0.521463718,-0.553904531,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1612,487560.2951,3580196.113,No Dam,0,0,0.0,13.36357261,-0.000198262,0.02627762,1.017751954,0.991474334,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1613,487476.3479,3580224.887,No Dam,0,0,0.0,4.021230489,-0.002319827,0.038410335,0.062003878,0.023593543,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1614,487410.6293,3580270.382,No Dam,0,0,0.0,7.891134809,-0.002580821,-0.001475655,-0.035524451,-0.034048796,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1615,487353.4378,3580320.694,No Dam,0,0,0.0,3.933867828,-0.007441161,0.041855128,0.77534439,0.733489262,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1616,487323.9079,3580375.056,No Dam,0,0,0.0,6.91663288,-0.002465342,0.092469172,-0.530264844,-0.622734016,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1617,487323.6944,3580519.558,No Dam,0,0,0.0,-3.493574702,-0.000642958,-0.029844628,-0.532089003,-0.502244375,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1618,487321.9148,3580587.095,No Dam,0,0,0.0,-5.770214739,-0.001288345,0.003546984,-0.244460905,-0.248007889,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1619,487323.5684,3580643.316,No Dam,0,0,0.0,-12.68766878,-0.000332941,0.024471108,-0.566555999,-0.591027107,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1620,487339.6837,3580770.167,No Dam,0,0,0.0,-2.689441514,0.000770218,-0.032595959,-0.399231754,-0.366635795,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1621,487347.9759,3580903.246,No Dam,0,0,0.0,-1.941880543,0.004437908,-0.008160707,-0.375794956,-0.367634249,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1622,487306.5971,3580973.182,No Dam,0,0,0.0,7.251733688,0.002862679,0.009551546,-0.367531202,-0.377082748,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1623,487197.1116,3581071.299,No Dam,0,0,0.0,11.83515641,0.000217508,-0.005349063,-0.487164355,-0.481815292,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1624,487080.4734,3581172.672,No Dam,0,0,0.0,0.581695883,-0.000312693,-0.021098477,0.774625778,0.795724255,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1625,486943.3418,3581303.762,No Dam,0,0,0.0,3.018605637,-0.00078636,-0.04367375,-1.541910161,-1.498236411,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1626,486862.4416,3581414.973,No Dam,0,0,0.0,9.654002177,-0.002989416,-0.00069758,-0.333684824,-0.332987244,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1627,486824.1267,3581511.599,No Dam,0,0,0.0,3.625916317,-0.003255433,-0.009521063,-0.430876853,-0.42135579,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1628,486840.0506,3581661.118,No Dam,0,0,0.0,-1.339154456,-0.003292312,0.05003592,-0.095117675,-0.145153595,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1629,486902.4028,3581743.624,No Dam,0,0,0.0,-1.214193438,-0.003737734,0.00056494,-0.108336567,-0.108901507,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1630,486992.4573,3581807.816,No Dam,0,0,0.0,-8.036671929,-0.002543118,0.04823125,-0.444293122,-0.492524372,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1631,487085.9309,3581844.809,No Dam,0,0,0.0,-6.132696539,-0.002311746,-0.017583486,-0.580654647,-0.563071161,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1632,487195.1713,3581854.703,No Dam,0,0,0.0,-1.706309182,0.001097682,-0.000585592,-0.416586009,-0.416000417,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1633,487351.0756,3581862.151,No Dam,0,0,0.0,-6.100135499,0.002927222,0.031707045,1.676046445,1.6443394,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1634,487469.9478,3581983.967,No Dam,0,0,0.0,10.87098154,0.001064953,0.022162621,-0.112146688,-0.134309309,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1635,487596.4877,3582168.51,No Dam,0,0,0.0,-12.79187454,-0.000326547,-0.071791857,-0.268000545,-0.196208688,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1636,487629.95,3582232.416,No Dam,0,0,0.0,7.52346588,-0.003904848,0.028813859,0.379491035,0.350677176,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1637,487765.1348,3582303.003,No Dam,0,0,0.0,-9.092347945,-0.000472382,0.019594185,0.717612374,0.698018189,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1638,487927.8438,3582358.436,No Dam,0,0,0.0,-4.295873171,0.002327437,0.044774149,0.895746234,0.850972085,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1639,488000.4253,3582412.026,No Dam,0,0,0.0,-10.13868623,0.014537959,-0.002219202,-0.375624777,-0.373405575,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1640,487947.1439,3582527.869,No Dam,0,0,0.0,5.194407893,0.000985984,-0.011676017,-0.511562579,-0.499886562,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1641,487829.4847,3582690.172,No Dam,0,0,0.0,1.1264692,-0.001987408,0.022436589,-0.503741941,-0.52617853,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1642,487766.3206,3582822.219,No Dam,0,0,0.0,5.274387324,-0.001229108,-0.012252932,-0.498113592,-0.48586066,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1643,487831.9003,3583139.238,No Dam,0,0,0.0,-11.71443587,0.00011617,0.011452572,-0.416019048,-0.42747162,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1644,487834.7705,3583376.841,No Dam,0,0,0.0,-4.042408409,0.001972462,0.006350876,-0.094752172,-0.101103048,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1645,487788.2662,3583511.365,No Dam,0,0,0.0,-7.04099959,0.002052956,-0.005783798,-0.51772458,-0.511940782,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1646,487654.862,3583671.875,No Dam,0,0,0.0,-8.373895017,0.00066469,-0.077362519,-0.418736374,-0.341373855,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1647,487484.4313,3583839.329,No Dam,0,0,0.0,-21.65478922,0.000710639,0.059346502,1.170099544,1.110753042,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1648,487344.1695,3583912.59,No Dam,0,0,0.0,3.834041648,0.000504285,0.011784477,-0.222119229,-0.233903706,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1649,487187.7939,3584022.85,No Dam,0,0,0.0,-2.550300514,0.001713536,-0.030823288,1.219242829,1.250066117,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1650,487093.0295,3584044.31,No Dam,0,0,0.0,-5.931437883,0.006826659,-0.053283007,1.077924795,1.131207802,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1651,486961.6863,3584013.769,No Dam,0,0,0.0,-3.978820523,0.003215767,-0.025354628,2.128593903,2.153948531,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1652,486884.6989,3583827.894,No Dam,0,0,0.0,4.556593409,0.0006295,-0.009386031,1.274307147,1.283693178,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1653,486806.8572,3583660.314,No Dam,0,0,0.0,-3.074319845,-0.000563444,0.007182371,2.193622192,2.186439821,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1654,486759.6747,3583568.044,No Dam,0,0,0.0,1.414077147,-0.003436272,0.009676598,0.212795709,0.203119111,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1655,486698.7103,3583511.946,No Dam,0,0,0.0,2.930135564,-0.001586793,-0.02627542,0.73255568,0.7588311,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1656,486566.2559,3583411.011,No Dam,0,0,0.0,4.428107369,-0.001128729,-0.036914645,-0.369709212,-0.332794567,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1657,486438.4133,3583366.916,No Dam,0,0,0.0,3.253818317,-0.003092839,-0.011561966,1.060217304,1.07177927,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1658,486347.0227,3583354.318,No Dam,0,0,0.0,11.11991781,-0.003300696,0.035062958,1.308198575,1.273135617,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1659,486219.0103,3583396.27,No Dam,0,0,0.0,-3.990667903,-0.000910854,-0.006051118,-0.494685267,-0.488634149,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1660,486098.8249,3583464.674,No Dam,0,0,0.0,5.294466628,0.000663358,0.077193327,0.365268644,0.288075317,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1661,485986.8919,3583504.825,No Dam,0,0,0.0,-9.743475131,0.000576434,0.048571808,0.194253583,0.145681775,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1662,485836.7807,3583533.42,No Dam,0,0,0.0,6.945471973,-0.001638693,0.080724303,0.760535684,0.679811381,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1663,485756.7504,3583569.123,No Dam,0,0,0.0,8.19439424,-0.003771375,0.00544092,-0.35030037,-0.35574129,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1664,485652.1176,3583677.697,No Dam,0,0,0.0,7.428642996,-0.002283973,0.005227363,0.5573714,0.552144037,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1665,485600.2481,3583838.716,No Dam,0,0,0.0,-3.819890518,-0.002764648,-0.002506374,0.24859622,0.251102594,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1666,485623.6682,3583994.949,No Dam,0,0,0.0,-4.761490977,-0.00094535,-0.054615867,-0.823202632,-0.768586765,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1667,485714.5991,3584228.385,No Dam,0,0,0.0,-9.357112643,-0.000434302,0.003279016,-0.597291002,-0.600570018,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1668,485762.3414,3584328.021,No Dam,0,0,0.0,-5.623439608,-7.84e-05,-0.026262534,-0.559362915,-0.533100381,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1669,485837.2677,3584490.952,No Dam,0,0,0.0,-13.76696815,2.63e-05,-0.043251439,-0.459570674,-0.416319235,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1670,485874.9891,3584589.828,No Dam,0,0,0.0,-1.389571724,-0.000209577,-0.062419189,-0.515538013,-0.453118824,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1671,485950.5699,3584737.152,No Dam,0,0,0.0,-2.854716218,8.56e-05,-0.068557124,-0.335474596,-0.266917472,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1672,486003.2966,3584848.84,No Dam,0,0,0.0,-12.79316617,0.001068474,-0.022909436,-0.51012857,-0.487219134,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1673,486055.1227,3584981.804,No Dam,0,0,0.0,-5.779253184,0.001666691,-0.04039348,-0.641784787,-0.601391307,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1674,486053.09,3585116.595,No Dam,0,0,0.0,11.77491327,0.001560062,-0.107993776,-0.138471915,-0.030478139,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1675,486040.4293,3585261.383,No Dam,0,0,0.0,7.585352944,0.000993362,-0.051874707,-0.594322414,-0.542447707,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1676,485977.3994,3585442.142,No Dam,0,0,0.0,5.246445566,0.000599477,-0.058453628,-0.519277907,-0.460824279,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1677,485905.9737,3585566.052,No Dam,0,0,0.0,19.95005557,-0.00031106,0.023960733,-0.411402075,-0.435362808,1.223108392,1.016140217,-0.206968175
Cahaba,2016,1678,485879.6411,3585653.03,No Dam,0,0,0.0,-8.650700607,-2.62e-05,0.02039589,-0.488953707,-0.509349597,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1679,485823.8178,3585797.86,No Dam,0,0,0.0,-9.758945391,0.001563435,0.005404657,1.269374208,1.263969551,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1680,485789.7317,3585846.514,No Dam,0,0,0.0,-2.342449486,0.005324782,0.043423132,-0.538944425,-0.582367557,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1681,485724.9338,3585896.789,No Dam,0,0,0.0,-7.893827279,0.005804513,0.026809604,-0.09849207,-0.125301674,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1682,485684.8531,3585907.608,No Dam,0,0,0.0,3.004143522,0.007498347,-0.011518227,-0.207846065,-0.196327838,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1683,485611.9041,3585904.995,No Dam,0,0,0.0,-5.687043243,0.001663495,-0.003300332,0.209837249,0.213137581,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1684,485492.1619,3585878.522,No Dam,0,0,0.0,9.768210933,0.001649774,-0.021560707,-0.432187628,-0.410626921,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1685,485387.4973,3585832.502,No Dam,0,0,0.0,1.538493929,0.002809285,0.02260375,0.465661692,0.443057942,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1686,485302.887,3585754.122,No Dam,0,0,0.0,5.124475946,0.003068994,-0.046762751,-0.793559559,-0.746796808,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1687,485256.3677,3585648.856,No Dam,0,0,0.0,-7.146619024,0.001662975,-0.023606305,-0.517492408,-0.493886103,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1688,485245.1754,3585545.046,No Dam,0,0,0.0,5.940797968,-0.000683285,0.01461431,-0.575833954,-0.590448264,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1689,485196.4553,3585429.197,No Dam,0,0,0.0,1.389072455,-0.001278339,0.011146651,-0.436502041,-0.447648692,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1690,485152.9425,3585344.012,No Dam,0,0,0.0,5.676254269,-0.002189848,-0.062570114,-0.46343367,-0.400863556,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1691,485106.8282,3585294.742,No Dam,0,0,0.0,2.965032701,-0.001028532,0.028867026,0.235234561,0.206367535,1.221367892,0.966596472,-0.25477142
Cahaba,2016,1692,485041.103,3585216.656,No Dam,0,0,0.0,2.795668531,-0.001638237,-0.039340351,-0.335018857,-0.295678506,1.221367892,0.966596472,-0.25477142
