river,year,row_id,x,y,DamBin,DamBin_encoded,Regulated_binary,DamDistance_km,migration_rate_m_per_yr,curvature,EVI_change_2000_2018_unitless,EVI_change_2018_2024_unitless,Delta_EVI_change_unitless,CV_runoff_ERA5_2000_2018_unitless,CV_runoff_ERA5_2018_2024_unitless,Delta_ERA5_CV_unitless,__source,epoch,is_training,ds_m,s_m,curv_sign,curv_sign_ff,bend_id,U_mode,CV_runoff_selected,CV_runoff_z,phase_lag_min_m,phase_lag_max_m,phase_lag_step_m,migration_abs_m_per_yr
Cahaba,2018,1944,481016.9062,3599159.225,No Dam,0,0,,0.410777816,-0.004051199,0.086790661,0.984466469,0.897675808,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2018-2024,TRUE,0,50644.33415,-1,-1,Cahaba_2018_78,absorbed,1.016331492,-0.636020373,0,2000,50,0.410777816
Cahaba,2018,1945,480929.8599,3599169.684,No Dam,0,0,,1.78468639,-0.006416893,0.028042995,0.298595328,0.270552333,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2018-2024,TRUE,87.67239602,50732.00654,-1,-1,Cahaba_2018_78,absorbed,1.016331492,-0.636020373,0,2000,50,1.78468639
Cahaba,2018,1945,480929.8599,3599169.684,No Dam,0,0,,1.78468639,-0.006416893,0.028042995,0.298595328,0.270552333,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2018-2024,TRUE,0,50732.00654,-1,-1,Cahaba_2018_78,absorbed,1.016331492,-0.636020373,0,2000,50,1.78468639
Cahaba,2018,1946,480885.8229,3599212.041,No Dam,0,0,,1.002937569,-0.007477004,0.048854039,0.027606801,-0.021247238,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2018-2024,TRUE,61.10133238,50793.10787,-1,-1,Cahaba_2018_78,absorbed,1.016331492,-0.636020373,0,2000,50,1.002937569
Cahaba,2018,1946,480885.8229,3599212.041,No Dam,0,0,,1.002937569,-0.007477004,0.048854039,0.027606801,-0.021247238,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2018-2024,TRUE,0,50793.10787,-1,-1,Cahaba_2018_78,absorbed,1.016331492,-0.636020373,0,2000,50,1.002937569
Cahaba,2018,1947,480856.9794,3599281.333,No Dam,0,0,,-1.569576403,-0.014493802,-0.024999872,-0.837889443,-0.812889571,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2018-2024,TRUE,75.0555045,50868.16338,-1,-1,Cahaba_2018_78,absorbed,1.016331492,-0.636020373,0,2000,50,1.569576403
Cahaba,2018,1947,480856.9794,3599281.333,No Dam,0,0,,-1.569576403,-0.014493802,-0.024999872,-0.837889443,-0.812889571,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2018-2024,TRUE,0,50868.16338,-1,-1,Cahaba_2018_78,absorbed,1.016331492,-0.636020373,0,2000,50,1.569576403
Cahaba,2018,1948,480882.1134,3599312.896,No Dam,0,0,,4.432730959,-0.012506569,-6.79E-05,0.253977239,0.254045139,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2018-2024,TRUE,40.34774994,50908.51113,-1,-1,Cahaba_2018_78,absorbed,1.016331492,-0.636020373,0,2000,50,4.432730959
Cahaba,2018,1948,480882.1134,3599312.896,No Dam,0,0,,4.432730959,-0.012506569,-6.79E-05,0.253977239,0.254045139,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2018-2024,TRUE,0,50908.51113,-1,-1,Cahaba_2018_78,absorbed,1.016331492,-0.636020373,0,2000,50,4.432730959
Cahaba,2018,1949,480933.472,3599348.195,No Dam,0,0,,-3.363842043,-0.002139056,0.006591932,0.487220398,0.480628466,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2018-2024,TRUE,62.31954104,50970.83067,-1,-1,Cahaba_2018_78,absorbed,1.016331492,-0.636020373,0,2000,50,3.363842043
Cahaba,2018,1949,480933.472,3599348.195,No Dam,0,0,,-3.363842043,-0.002139056,0.006591932,0.487220398,0.480628466,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2018-2024,TRUE,0,50970.83067,-1,-1,Cahaba_2018_78,absorbed,1.016331492,-0.636020373,0,2000,50,3.363842043
Cahaba,2018,1950,481027.1081,3599372.28,No Dam,0,0,,15.32880061,-2.38E-05,-0.005374947,0.161696167,0.167071114,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2018-2024,TRUE,96.68405478,51067.51472,-1,-1,Cahaba_2018_78,absorbed,1.016331492,-0.636020373,0,2000,50,15.32880061
Cahaba,2018,1950,481027.1081,3599372.28,No Dam,0,0,,15.32880061,-2.38E-05,-0.005374947,0.161696167,0.167071114,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2018-2024,TRUE,0,51067.51472,-1,-1,Cahaba_2018_78,absorbed,1.016331492,-0.636020373,0,2000,50,15.32880061
Cahaba,2018,1951,481098.1705,3599394.437,No Dam,0,0,,-10.76242483,0.001244492,0.031648333,0.174977833,0.1433295,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2018-2024,TRUE,74.43653231,51141.95126,1,1,Cahaba_2018_79,absorbed,1.016331492,-0.636020373,0,2000,50,10.76242483
Cahaba,2018,1951,481098.1705,3599394.437,No Dam,0,0,,-10.76242483,0.001244492,0.031648333,0.174977833,0.1433295,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2018-2024,TRUE,0,51141.95126,1,1,Cahaba_2018_79,absorbed,1.016331492,-0.636020373,0,2000,50,10.76242483
Cahaba,2018,1952,481173.1744,3599431.242,No Dam,0,0,,-20.51118799,0.000817586,-0.003747712,0.656829559,0.660577271,1.1983419,1.016331492,-0.182010408,features_model_ready_with_Cahaba_NoDam0.csv,2018-2024,TRUE,83.54754958,51225.49881,1,1,Cahaba_2018_79,absorbed,1.016331492,-0.636020373,0,2000,50,20.51118799
Cahaba,2018,1952,481173.1744,3599431.242,No Dam,0,0,,-20.51118799,0.000817586,-0.003747712,0.656829559,0.660577271,1.1983419,1.016331492,-0.182010408,features_model_ready_cleaned.csv,2018-2024,TRUE,0,51225.49881,1,1,Cahaba_2018_79,absorbed,1.016331492,-0.636020373,0,2000,50,20.51118799
Cahaba,2024,1953,491181.831,3575708.773,No Dam,0,0,,,-0.001239044,0.004711109,0.250403389,0.24569228,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,,0,-1,-1,Cahaba_2024_0,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1954,491124.9445,3575899.749,No Dam,0,0,,,-0.001550016,-0.073981936,-0.364414065,-0.290432129,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,199.2684282,199.2684282,-1,-1,Cahaba_2024_0,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1955,491170.2766,3576092.247,No Dam,0,0,,,-0.001154439,-0.066202667,1.737473158,1.803675825,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,197.7636956,397.0321237,-1,-1,Cahaba_2024_0,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1956,491241.0128,3576228.684,No Dam,0,0,,,0.000524161,-0.06777976,-0.324013322,-0.256233562,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,153.6836522,550.715776,1,1,Cahaba_2024_1,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1957,491291.9866,3576431.271,No Dam,0,0,,,0.001551729,0.02179716,-0.644989216,-0.666786376,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,208.9014621,759.617238,1,1,Cahaba_2024_1,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1958,491292.1181,3576577.946,No Dam,0,0,,,0.001209271,-0.059711718,-0.376079666,-0.316367948,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,146.6750589,906.292297,1,1,Cahaba_2024_1,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1959,491221.9774,3576795.432,No Dam,0,0,,,3.90E-05,0.040231751,-0.48947711,-0.529708861,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,228.5166908,1134.808988,1,1,Cahaba_2024_1,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1960,491163.9918,3576978.674,No Dam,0,0,,,-0.00076553,0.020492159,-0.554247242,-0.574739401,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,192.1977117,1327.006699,-1,-1,Cahaba_2024_2,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1961,491130.4461,3577204.245,No Dam,0,0,,,-0.000385051,-0.002747549,-0.342352243,-0.339604694,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,228.0517267,1555.058426,-1,-1,Cahaba_2024_2,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1962,491143.1691,3577515.081,No Dam,0,0,,,0.000137969,0.010712192,-0.474766648,-0.48547884,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,311.0962771,1866.154703,1,1,Cahaba_2024_3,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1963,491149.7583,3577618.173,No Dam,0,0,,,0.014046819,-0.043714617,-0.276260576,-0.232545959,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,103.3023621,1969.457065,1,1,Cahaba_2024_3,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1964,491080.5006,3577662.908,No Dam,0,0,,,0.004254555,-0.003995672,-0.370708284,-0.366712612,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,82.44907055,2051.906136,1,1,Cahaba_2024_3,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1965,490921.9272,3577687.278,No Dam,0,0,,,0.000668415,-0.026271363,-0.344469691,-0.318198328,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,160.4350962,2212.341232,1,1,Cahaba_2024_3,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1966,490630.6939,3577676.152,No Dam,0,0,,,0.002141033,-0.016828415,-0.373842664,-0.357014249,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,291.4457461,2503.786978,1,1,Cahaba_2024_3,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1967,490530.8523,3577625.776,No Dam,0,0,,,0.002095974,-0.045749767,-0.603369081,-0.557619314,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,111.8306151,2615.617593,1,1,Cahaba_2024_3,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1968,490385.9238,3577381.969,No Dam,0,0,,,7.07E-05,0.024906767,0.106945294,0.082038527,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,283.6302582,2899.247851,1,1,Cahaba_2024_3,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1969,490315.4803,3577295.506,No Dam,0,0,,,-0.0003842,0.033991496,1.882049489,1.848057993,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,111.5263963,3010.774248,-1,-1,Cahaba_2024_4,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1970,490191.9593,3577145.567,No Dam,0,0,,,0.000423775,-0.064819944,-0.082548494,-0.01772855,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,194.2656459,3205.039894,1,1,Cahaba_2024_5,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1971,490071.0975,3576986.517,No Dam,0,0,,,0.002529512,-0.038109397,1.462033885,1.500143282,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,199.7610503,3404.800944,1,1,Cahaba_2024_5,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1972,490056.6662,3576877.325,No Dam,0,0,,,0.003240027,-0.025771693,-0.168531106,-0.142759413,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,110.1415239,3514.942468,1,1,Cahaba_2024_5,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1973,490097.1196,3576706.675,No Dam,0,0,,,0.001714289,-0.043518998,-0.470423753,-0.426904755,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,175.3793034,3690.321771,1,1,Cahaba_2024_5,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1974,490178.0376,3576613.006,No Dam,0,0,,,-0.000980247,0.029661073,-0.646599969,-0.676261042,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,123.7804681,3814.102239,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1975,490264.8608,3576465.729,No Dam,0,0,,,-0.002157262,0.004843662,1.192122175,1.187278513,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,170.9642734,3985.066513,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1976,490242.0669,3576283.179,No Dam,0,0,,,-0.004845363,-0.052468055,-0.559733548,-0.507265493,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,183.9675634,4169.034076,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1977,490184.4934,3576224.976,No Dam,0,0,,,-0.003067134,-0.0253559,-0.025656184,-0.000300284,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,81.86755836,4250.901634,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1978,490033.5882,3576122.808,No Dam,0,0,,,-0.001427835,-0.037001294,-0.207120482,-0.170119188,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,182.2379752,4433.13961,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1979,489867.3774,3576069.814,No Dam,0,0,,,-0.00109126,-0.055616642,-0.742113289,-0.686496647,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,174.4545616,4607.594171,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1980,489623.7224,3576062.022,No Dam,0,0,,,-0.000660059,0.046993433,-0.642560235,-0.689553668,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,243.7795609,4851.373732,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1981,489406.2523,3576082.698,No Dam,0,0,,,-0.000367246,0.030688714,-0.538084562,-0.568773276,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,218.4507756,5069.824508,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1982,489105.3355,3576144.786,No Dam,0,0,,,-0.000124409,0.005804392,-0.744125386,-0.749929778,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,307.255334,5377.079842,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1983,488826.3209,3576217.035,No Dam,0,0,,,-0.000142749,0.003674094,-0.257792909,-0.261467003,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,288.217045,5665.296887,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1984,488613.7449,3576266.596,No Dam,0,0,,,-0.000976869,0.023782228,0.22212578,0.198343552,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,218.2769995,5883.573886,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1985,488500.5428,3576326.118,No Dam,0,0,,,-0.004635314,0.013014278,0.430077252,0.417062974,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,127.8967706,6011.470657,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1986,488447.986,3576400.897,No Dam,0,0,,,-0.00956094,0.001934069,-0.388432369,-0.390366438,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,91.40085376,6102.87151,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1987,488461.3028,3576474.563,No Dam,0,0,,,-0.011267185,0.033356716,-0.611660996,-0.645017712,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,74.85998075,6177.731491,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1988,488519.4829,3576519.657,No Dam,0,0,,,-0.00115136,-0.029969546,-0.531737373,-0.501767827,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,73.60973354,6251.341225,-1,-1,Cahaba_2024_6,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1989,488664.5045,3576605.942,No Dam,0,0,,,0.000515143,0.03933103,0.626031126,0.586700096,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,168.7494169,6420.090642,1,1,Cahaba_2024_7,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1990,488793.0094,3576688.762,No Dam,0,0,,,0.001090506,0.01550011,1.273923324,1.258423214,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,152.8812013,6572.971843,1,1,Cahaba_2024_7,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1991,488948.7951,3576850.086,No Dam,0,0,,,0.000756714,0.017896596,2.062730386,2.04483379,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,224.2646145,6797.236457,1,1,Cahaba_2024_7,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1992,489078.6752,3577070.149,No Dam,0,0,,,0.001295708,-0.021992168,1.046136089,1.068128257,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,255.5319243,7052.768382,1,1,Cahaba_2024_7,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1993,489104.0452,3577208.558,No Dam,0,0,,,0.001790028,-0.00892958,1.780153696,1.789083276,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,140.7149181,7193.4833,1,1,Cahaba_2024_7,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1994,489120.7345,3577386.587,No Dam,0,0,,,0.00456799,-0.000973279,-0.494802585,-0.493829306,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,178.8095567,7372.292857,1,1,Cahaba_2024_7,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1995,489060.237,3577453.824,No Dam,0,0,,,0.008484819,0.01977972,1.148508586,1.128728866,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,90.44756313,7462.74042,1,1,Cahaba_2024_7,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1996,488922.2165,3577437.273,No Dam,0,0,,,0.000445208,-0.007386193,-0.011860772,-0.004474579,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,139.0093307,7601.74975,1,1,Cahaba_2024_7,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1997,488789.4553,3577389.436,No Dam,0,0,,,-0.001854699,-0.005075782,-0.275021445,-0.269945663,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,141.1166709,7742.866421,-1,-1,Cahaba_2024_8,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1998,488604.2152,3577424.097,No Dam,0,0,,,-0.001471162,-0.017052615,1.145721808,1.162774423,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,188.4549802,7931.321402,-1,-1,Cahaba_2024_8,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,1999,488426.1916,3577509.255,No Dam,0,0,,,-0.000844075,0.017720952,-0.418986617,-0.436707569,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,197.3430696,8128.664471,-1,-1,Cahaba_2024_8,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2000,488322.6815,3577625.555,No Dam,0,0,,,0.000937777,0.033665808,0.962984651,0.929318843,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,155.6921026,8284.356574,1,1,Cahaba_2024_9,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2001,488172.7171,3577674.902,No Dam,0,0,,,0.000363439,0.016893019,-0.441484116,-0.458377135,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,157.8747848,8442.231358,1,1,Cahaba_2024_9,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2002,488014.6045,3577741.644,No Dam,0,0,,,-0.000579339,-0.055646502,-0.467187266,-0.411540764,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,171.6219358,8613.853294,-1,-1,Cahaba_2024_10,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2003,487879.8147,3577813.311,No Dam,0,0,,,-0.001105435,0.051529498,-0.290465799,-0.341995297,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,152.657948,8766.511242,-1,-1,Cahaba_2024_10,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2004,487789.3092,3577885.862,No Dam,0,0,,,-0.002567731,-0.02099873,-0.487496949,-0.466498219,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,115.9952289,8882.506471,-1,-1,Cahaba_2024_10,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2005,487729.922,3577954.095,No Dam,0,0,,,-0.007346987,-0.076441603,-0.378306811,-0.301865208,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,90.4576244,8972.964096,-1,-1,Cahaba_2024_10,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2006,487726.2046,3578026.714,No Dam,0,0,,,-0.011424713,0.012014813,0.167180439,0.155165626,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,72.71408546,9045.678181,-1,-1,Cahaba_2024_10,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2007,487774.6092,3578088.624,No Dam,0,0,,,-0.002134234,0.001598603,1.381030026,1.379431423,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,78.5865981,9124.264779,-1,-1,Cahaba_2024_10,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2008,487895.307,3578138.342,No Dam,0,0,,,0.001056167,0.019038734,0.866953774,0.84791504,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,130.5367322,9254.801511,1,1,Cahaba_2024_11,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2009,488051.1609,3578271.218,No Dam,0,0,,,0.002348401,0.005509427,1.489264324,1.483754897,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,204.8083727,9459.609884,1,1,Cahaba_2024_11,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2010,488092.7252,3578407.656,No Dam,0,0,,,0.001247396,-0.037595223,-0.379409847,-0.341814624,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,142.6286047,9602.238489,1,1,Cahaba_2024_11,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2011,488137.1633,3578636.784,No Dam,0,0,,,0.001019591,-0.028495726,-0.421608212,-0.393112486,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,233.3974831,9835.635972,1,1,Cahaba_2024_11,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2012,488138.9486,3578802.513,No Dam,0,0,,,0.010075458,-0.077726994,1.232019056,1.30974605,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,165.7386157,10001.37459,1,1,Cahaba_2024_11,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2013,488039.7918,3578821.864,No Dam,0,0,,,0.004807567,0.048900923,1.257793461,1.208892538,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,101.0273834,10102.40197,1,1,Cahaba_2024_11,absorbed,1.012017147,-0.6759858,0,2000,50,
Cahaba,2024,2014,487908.2904,3578777.224,No Dam,0,0,,,0.0009388,-0.036866071,0.719874136,0.756740207,1.245536715,1.012017147,-0.233519568,features_model_ready_with_Cahaba_NoDam0.csv,predict_2018-2024,FALSE,138.8716955,10241.27367,1,1,Cahaba_2024_11,absorbed,1.012017147,-0.6759858,0,2000,50,
